,Time,Temperature,Salinity,Oxygen,PH
1114,2015-05-24,19.482083333333332,37.77120833333333,245.28295833333334,
1115,2015-05-25,19.657083333333333,37.773125,241.284025,
1116,2015-05-26,19.814999999999998,37.777541666666664,236.5035333333333,
1117,2015-05-27,20.015833333333337,37.785833333333336,235.31167916666666,
1118,2015-05-28,20.375833333333336,37.795750000000005,236.99854166666668,
1119,2015-05-29,20.415,37.801624999999994,235.38331666666662,
1120,2015-05-30,20.602916666666665,37.796249999999986,234.12632499999995,
1121,2015-05-31,20.87875,37.806666666666665,235.6047583333333,
1122,2015-06-01,21.04541666666667,37.813875,236.9399041666666,
1123,2015-06-02,21.28291666666667,37.818625000000004,233.59227916666669,
1124,2015-06-03,21.603750000000005,37.82529166666666,233.8723208333333,
1125,2015-06-04,21.764583333333338,37.76933333333333,227.71762083333329,
1126,2015-06-05,22.094583333333333,37.771208333333334,226.3303625,
1127,2015-06-06,22.297083333333337,37.69054166666667,225.31435000000002,
1128,2015-06-07,22.698750000000004,37.67541666666667,225.93309583333334,
1129,2015-06-08,22.948333333333334,37.68033333333334,226.98164999999995,
1130,2015-06-09,23.31708333333334,37.65141666666667,224.4807125,
1131,2015-06-10,23.748260869565218,37.64813043478261,224.03980434782608,
1132,2015-06-11,23.780000000000005,37.61759090909091,220.28341363636366,
1133,2015-06-12,23.4715,37.55975,219.031447368421,
1134,2015-06-13,23.721875,37.5851875,218.57654117647058,
1135,2015-06-14,23.494761904761905,37.56014285714286,217.14584500000007,
1136,2015-06-15,23.586666666666662,37.59716666666667,216.5254076923077,
1137,2015-06-16,23.935238095238088,37.64414285714286,219.46706500000005,
1138,2015-06-17,24.015454545454546,37.67495454545454,219.6155545454545,
1139,2015-06-18,23.66909090909091,37.71363636363636,219.88738260869562,
1140,2015-06-19,23.56952380952381,37.74166666666666,221.3349476190476,
1141,2015-06-20,23.499500000000005,37.75335,224.28921,
1142,2015-06-21,23.75043478260869,37.76243478260869,223.91747391304344,
1143,2015-06-22,24.134999999999994,37.762916666666676,221.04839166666667,
1144,2015-06-23,24.230833333333333,37.74308333333333,220.01285000000004,
1145,2015-06-24,24.381249999999994,37.754416666666664,219.96074166666668,
1146,2015-06-25,24.249583333333334,37.63520833333333,218.64512083333332,
1147,2015-06-26,24.481250000000003,37.617374999999996,218.10455416666662,
1148,2015-06-27,24.739583333333332,37.616499999999995,219.1857,
1149,2015-06-28,25.047499999999996,37.63829166666666,218.57348749999997,
1150,2015-06-29,25.381249999999998,37.660125,221.02234166666668,
1151,2015-06-30,25.517916666666665,37.648791666666654,218.50835833333338,
1152,2015-07-01,26.034166666666668,37.64854166666667,217.38161666666667,
1153,2015-07-02,25.7775,37.664458333333336,216.58705833333332,
1154,2015-07-03,25.71608695652174,37.657000000000004,217.13498695652174,
1155,2015-07-04,25.897499999999997,37.675791666666655,216.82802500000003,
1156,2015-07-05,26.076666666666668,37.6555,214.861125,
1157,2015-07-06,26.20875,37.613625,213.67577916666667,
1158,2015-07-07,26.750833333333336,37.66658333333334,216.6782208333334,
1159,2015-07-08,27.281666666666663,37.71379166666666,221.15259166666667,
1160,2015-07-09,26.946249999999992,37.69104166666667,214.57455833333333,
1161,2015-07-10,26.718749999999996,37.651875,213.47387083333334,
1162,2015-07-11,26.986666666666668,37.66908333333333,215.59056666666663,
1163,2015-07-12,27.185,37.68166666666667,214.89369166666668,
1164,2015-07-13,27.397083333333327,37.698625,215.79247083333337,
1165,2015-07-14,27.733333333333334,37.73679166666667,216.02692916666672,
1166,2015-07-15,27.496666666666666,37.716041666666676,209.7289458333333,
1167,2015-07-16,27.52625,37.730250000000005,208.69338749999997,
1168,2015-07-17,27.845416666666665,37.73558333333333,206.72648333333336,
1169,2015-07-18,27.976666666666663,37.74208333333333,205.6909416666667,
1170,2015-07-19,28.11375,37.753083333333336,206.2901208333333,
1171,2015-07-20,28.374166666666664,37.76316666666667,206.81767083333332,
1172,2015-07-21,28.588695652173918,37.7714347826087,206.85928260869568,
1173,2015-07-22,28.854782608695647,37.786434782608694,209.2719130434782,
1174,2015-07-23,28.934166666666666,37.799749999999996,208.30260833333332,
1175,2015-07-24,28.799166666666668,37.76354166666666,204.746575,
1176,2015-07-25,28.614347826086952,37.661913043478265,204.41270869565213,
1177,2015-07-26,28.102916666666662,37.474000000000004,204.4013833333333,
1178,2015-07-27,28.235416666666676,37.483250000000005,204.07573750000003,
1179,2015-07-28,28.2625,37.49325,204.23204166666667,
1180,2015-07-29,28.347727272727276,37.50963636363637,204.68084545454548,
1181,2015-07-30,28.304583333333337,37.526083333333325,204.07572916666666,
1182,2015-07-31,28.09125,37.54999999999999,203.0792541666666,
1183,2015-08-01,27.965,37.56783333333333,203.56119999999999,
1184,2015-08-02,27.752916666666668,37.58645833333333,203.09877916666667,
1185,2015-08-03,27.776250000000005,37.59841666666667,203.6979916666667,
1186,2015-08-04,27.890833333333337,37.597625,204.94197083333333,
1187,2015-08-05,28.154999999999998,37.618249999999996,206.7264875,
1188,2015-08-06,28.350833333333327,37.63399999999999,205.97099583333332,
1189,2015-08-07,28.400000000000006,37.6385,204.00408333333337,
1190,2015-08-08,28.347916666666663,37.61570833333334,202.87086250000004,
1191,2015-08-09,28.25208333333333,37.613375,202.57775833333332,
1192,2015-08-10,28.186666666666664,37.61833333333334,203.548175,
1193,2015-08-11,28.150833333333328,37.59983333333333,203.88034583333334,
1194,2015-08-12,28.16249999999999,37.487583333333326,203.37233333333333,
1195,2015-08-13,28.143333333333334,37.460208333333334,202.8187458333334,
1196,2015-08-14,28.201666666666668,37.46758333333334,202.25208750000002,
1197,2015-08-15,27.98833333333334,37.45399999999999,202.2390833333333,
1198,2015-08-16,27.73166666666667,37.47270833333333,202.79268750000006,
1199,2015-08-17,27.565,37.48216666666666,202.85782500000005,
1200,2015-08-18,27.44333333333333,37.500708333333336,202.6494041666667,
1201,2015-08-19,27.107499999999998,37.43120833333333,205.0982625,
1202,2015-08-20,27.14791666666667,37.395625,204.93542916666672,
1203,2015-08-21,27.159166666666668,37.35875,205.11130000000003,
1204,2015-08-22,27.206666666666674,37.37437499999999,206.44642083333326,
1205,2015-08-23,27.320000000000004,37.4305,209.40979583333333,
1206,2015-08-24,27.347499999999993,37.470625000000005,209.39026666666666,
1207,2015-08-25,27.28125,37.440625000000004,202.89039166666666,
1208,2015-08-26,27.073333333333338,37.43179166666666,202.49959583333336,
1209,2015-08-27,27.035000000000007,37.433125,202.98807916666672,
1210,2015-08-28,27.064166666666665,37.38079166666666,204.22552499999998,
1211,2015-08-29,27.152499999999993,37.388416666666664,206.23801666666665,
1212,2015-08-30,27.279166666666665,37.406375000000004,205.39785000000003,
1213,2015-08-31,27.462916666666676,37.41158333333333,204.5381583333333,
1214,2015-09-01,27.667500000000004,37.45645833333334,205.34575416666667,
1215,2015-09-02,27.357916666666657,37.443625,203.89989166666666,
1216,2015-09-03,27.444583333333338,37.466208333333334,204.83123333333336,
1217,2015-09-04,27.16666666666667,37.397708333333334,205.90585833333333,
1218,2015-09-05,26.659166666666664,37.29533333333334,207.76856249999992,
1219,2015-09-06,26.34958333333333,37.285291666666666,208.7976041666667,
1220,2015-09-07,26.23,37.288999999999994,209.6768291666667,
1221,2015-09-08,26.1075,37.229000000000006,210.11320833333332,
1222,2015-09-09,26.158333333333328,37.253,211.2920333333333,
1223,2015-09-10,25.83708333333333,37.25824999999999,212.58811666666665,
1224,2015-09-11,25.765833333333333,37.262708333333336,213.98839166666664,
1225,2015-09-12,25.835652173913044,37.2784347826087,211.77966521739125,
1226,2015-09-13,25.86727272727273,37.305454545454545,212.3542318181818,
1227,2015-09-14,25.804782608695653,37.295739130434775,214.08785454545458,
1228,2015-09-15,25.65285714285714,37.30614285714285,214.43128333333334,
1229,2015-09-16,25.62818181818182,37.32027272727272,215.96180416666672,
1230,2015-09-17,25.469583333333333,37.330083333333334,216.21580000000006,
1231,2015-09-18,25.447083333333335,37.32566666666667,218.6321,
1232,2015-09-19,24.797083333333333,37.36833333333333,217.44023333333334,
1233,2015-09-20,24.702500000000004,37.38891666666667,217.6812125,
1234,2015-09-21,24.675833333333333,37.397375,218.69070833333333,
1235,2015-09-22,24.77,37.39408333333334,220.48175833333335,
1236,2015-09-23,24.673913043478265,37.38934782608696,223.14272608695654,
1237,2015-09-24,24.52916666666667,37.39991666666666,220.16263333333336,
1238,2015-09-25,24.382499999999997,37.40979166666666,221.16561666666666,
1239,2015-09-26,24.290416666666662,37.41758333333333,222.10348333333334,
1240,2015-09-27,24.244583333333335,37.42966666666666,219.53087916666672,
1241,2015-09-28,23.969166666666666,37.339875,218.24132916666667,
1242,2015-09-29,23.888333333333335,37.40616666666667,218.4823041666667,
1243,2015-09-30,23.724166666666672,37.35295833333334,219.0098541666667,
1244,2015-10-01,23.653333333333336,37.34358333333333,219.3876,
1245,2015-10-02,23.56708333333334,37.372499999999995,218.96426249999993,
1246,2015-10-03,23.586250000000003,37.38320833333333,219.80443333333332,
1247,2015-10-04,23.549999999999997,37.3765,218.07849166666674,
1248,2015-10-05,23.619583333333328,37.34525,219.9737458333333,
1249,2015-10-06,23.607083333333332,37.36608333333333,222.18163750000005,
1250,2015-10-07,23.558333333333326,37.353583333333326,218.1240958333333,
1251,2015-10-08,23.37086956521739,37.37373913043477,219.88739130434783,
1252,2015-10-09,23.242173913043477,37.388000000000005,221.199047826087,
1253,2015-10-10,23.072916666666668,37.39858333333333,223.49072916666668,
1254,2015-10-11,23.041739130434788,37.41226086956522,225.29706956521733,
1255,2015-10-12,23.06391304347826,37.411782608695646,224.40678260869572,
1256,2015-10-13,22.996956521739133,37.409391304347835,224.0262130434782,
1257,2015-10-14,22.76304347826087,37.38769565217392,223.93106086956516,
1258,2015-10-15,22.66458333333333,37.395291666666665,224.49373333333335,
1259,2015-10-16,22.578749999999996,37.397958333333335,222.9566833333333,
1260,2015-10-17,22.594782608695656,37.392130434782615,226.7242608695652,
1261,2015-10-18,22.612916666666667,37.39320833333333,226.7016125,
1262,2015-10-19,22.453333333333337,37.398500000000006,225.87446250000002,
1263,2015-10-20,22.42739130434783,37.42660869565218,228.36209130434779,
1264,2015-10-21,22.060869565217388,37.432652173913056,227.15920434782603,
1265,2015-10-22,21.82083333333333,37.40866666666667,225.71164166666668,
1266,2015-10-23,21.8475,37.42829166666667,226.87093333333334,
1267,2015-10-24,21.707083333333333,37.42,228.12141666666665,
1268,2015-10-25,21.599583333333328,37.41529166666667,227.52873750000003,
1269,2015-10-26,21.668333333333337,37.43054166666668,226.12847083333338,
1270,2015-10-27,21.72125,37.450583333333334,226.4866708333334,
1271,2015-10-28,21.563333333333336,37.43779166666667,227.5938666666667,
1272,2015-10-29,21.440416666666664,37.457125,228.84434583333334,
1273,2015-10-30,21.14708333333333,37.32991666666668,231.14340833333327,
1274,2015-10-31,20.899583333333336,37.231624999999994,233.55970833333336,
1275,2015-11-01,20.757499999999997,37.22970833333334,232.81072500000002,
1276,2015-11-02,20.68956521739131,37.22052173913043,231.7261869565217,
1277,2015-11-03,20.73166666666667,37.255500000000005,233.8397666666667,
1278,2015-11-04,20.756666666666668,37.28516666666666,234.46499583333332,
1279,2015-11-05,20.69333333333333,37.27254166666666,234.02212083333336,
1280,2015-11-06,20.58913043478261,37.20473913043479,236.116452173913,
1281,2015-11-07,20.659999999999997,37.234291666666664,233.7225291666667,
1282,2015-11-08,20.612916666666667,37.22670833333334,235.31167916666664,
1283,2015-11-09,20.594583333333333,37.235000000000014,234.2891541666667,
1284,2015-11-10,20.60958333333333,37.24395833333333,233.8592833333333,
1285,2015-11-11,20.61,37.256166666666665,232.46553749999995,
1286,2015-11-12,20.688749999999995,37.286166666666674,230.4660708333333,
1287,2015-11-13,20.575,37.28312499999999,231.41695416666667,
1288,2015-11-14,20.42625,37.25987500000001,235.585225,
1289,2015-11-15,20.168333333333333,37.222958333333345,246.5334375,
1290,2015-11-16,20.115,37.24870833333333,244.72282499999997,
1291,2015-11-17,20.226521739130437,37.33604166666667,235.98250416666664,
1292,2015-11-18,20.131666666666664,37.306416666666664,233.55319583333335,
1293,2015-11-19,20.0825,37.31525,236.74451250000007,
1294,2015-11-20,19.902500000000003,37.302249999999994,241.32962083333334,
1295,2015-11-21,19.59125,37.282708333333325,239.53856249999993,
1296,2015-11-22,18.96083333333333,37.39004166666666,236.15185,
1297,2015-11-23,18.236666666666668,37.475291666666664,239.115225,
1298,2015-11-24,18.241249999999997,37.46545833333333,237.95592083333338,
1299,2015-11-25,18.648749999999996,37.39679166666667,235.5917375,
1300,2015-11-26,18.149166666666673,37.42516666666666,235.4549708333333,
1301,2015-11-27,18.107391304347825,37.49682608695652,236.26596956521738,
1302,2015-11-28,18.029999999999998,37.51604166666667,237.4349083333334,
1303,2015-11-29,17.903750000000006,37.50270833333333,235.12932083333337,
1304,2015-11-30,17.909166666666668,37.526,234.6994625,
1305,2015-12-01,18.040416666666665,37.52066666666666,235.48102083333333,
1306,2015-12-02,18.114166666666666,37.49333333333335,233.27313749999993,
1307,2015-12-03,17.985,37.501,234.08023846153844,
1308,2015-12-04,18.04,37.501,230.92193333333333,
1309,2015-12-05,,,,
1310,2015-12-06,,,,
1311,2015-12-07,,,,
1312,2015-12-08,,,,
1313,2015-12-09,,,,
1314,2015-12-10,,,,
1315,2015-12-11,,,,
1316,2015-12-12,,,,
1317,2015-12-13,,,,
1318,2015-12-14,,,,
1319,2015-12-15,,,,
1320,2015-12-16,,,,
1321,2015-12-17,,,,
1322,2015-12-18,,,,
1323,2015-12-19,,,,
1324,2015-12-20,,,,
1325,2015-12-21,,,,
1326,2015-12-22,,,,
1327,2015-12-23,,,,
1328,2015-12-24,,,,
1329,2015-12-25,,,,
1330,2015-12-26,,,,
1331,2015-12-27,,,,
1332,2015-12-28,,,,
1333,2015-12-29,,,,
1334,2015-12-30,,,,
1335,2015-12-31,,,,
1336,2016-01-01,,,,
1337,2016-01-02,,,,
1338,2016-01-03,,,,
1339,2016-01-04,,,,
1340,2016-01-05,,,,
1341,2016-01-06,,,,
1342,2016-01-07,,,,
1343,2016-01-08,,,,
1344,2016-01-09,,,,
1345,2016-01-10,,,,
1346,2016-01-11,,,,
1347,2016-01-12,,,,
1348,2016-01-13,,,,
1349,2016-01-14,,,,
1350,2016-01-15,,,,
1351,2016-01-16,,,,
1352,2016-01-17,,,,
1353,2016-01-18,,,,
1354,2016-01-19,,,,
1355,2016-01-20,,,,
1356,2016-01-21,,,,
1357,2016-01-22,,,,
1358,2016-01-23,,,,
1359,2016-01-24,,,,
1360,2016-01-25,,,,
1361,2016-01-26,,,,
1362,2016-01-27,,,,
1363,2016-01-28,,,,
1364,2016-01-29,,,,
1365,2016-01-30,,,,
1366,2016-01-31,,,,
1367,2016-02-01,,,,
1368,2016-02-02,,,,
1369,2016-02-03,,,,
1370,2016-02-04,,,,
1371,2016-02-05,,,,
1372,2016-02-06,,,,
1373,2016-02-07,,,,
1374,2016-02-08,,,,
1375,2016-02-09,,,,
1376,2016-02-10,,,,
1377,2016-02-11,,,,
1378,2016-02-12,,,,
1379,2016-02-13,,,,
1380,2016-02-14,,,,
1381,2016-02-15,,,,
1382,2016-02-16,,,,
1383,2016-02-17,,,,
1384,2016-02-18,,,,
1385,2016-02-19,,,,
1386,2016-02-20,,,,
1387,2016-02-21,,,,
1388,2016-02-22,,,,
1389,2016-02-23,,,,
1390,2016-02-24,,,,
1391,2016-02-25,,,,
1392,2016-02-26,,,,
1393,2016-02-27,,,,
1394,2016-02-28,,,,
1395,2016-02-29,,,,
1396,2016-03-01,,,,
1397,2016-03-02,,,,
1398,2016-03-03,,,,
1399,2016-03-04,,,,
1400,2016-03-05,,,,
1401,2016-03-06,,,,
1402,2016-03-07,,,,
1403,2016-03-08,,,,
1404,2016-03-09,,,,
1405,2016-03-10,,,,
1406,2016-03-11,,,,
1407,2016-03-12,,,,
1408,2016-03-13,,,,
1409,2016-03-14,,,,
1410,2016-03-15,,,,
1411,2016-03-16,,,,
1412,2016-03-17,,,,
1413,2016-03-18,,,,
1414,2016-03-19,,,,
1415,2016-03-20,,,,
1416,2016-03-21,15.370769230769232,37.6943,242.32515000000004,
1417,2016-03-22,14.823333333333332,37.74416666666666,253.2289913043479,
1418,2016-03-23,14.79,37.72577272727272,254.35900000000004,
1419,2016-03-24,14.839999999999995,37.75421739130436,252.27015454545455,
1420,2016-03-25,15.002500000000003,37.77750000000001,,
1421,2016-03-26,15.2275,37.76358333333332,250.25229999999996,
1422,2016-03-27,15.44347826086957,37.74391304347827,250.0416347826086,
1423,2016-03-28,15.419565217391305,37.7474347826087,250.82070454545448,
1424,2016-03-29,15.535833333333336,37.73745833333333,250.47374166666668,
1425,2016-03-30,15.837916666666667,37.721916666666665,249.50982083333335,
1426,2016-03-31,15.97375,37.69316666666666,250.42164583333337,
1427,2016-04-01,15.939999999999998,37.68908333333332,252.981225,
1428,2016-04-02,15.929583333333333,37.69041666666667,254.35713478260874,
1429,2016-04-03,15.754782608695653,37.67952173913043,253.1139923076923,
1430,2016-04-04,15.870869565217388,37.67008695652175,252.09961818181822,
1431,2016-04-05,15.891666666666664,37.65954166666667,250.55842083333332,
1432,2016-04-06,15.780833333333334,37.63270833333333,249.34700833333338,
1433,2016-04-07,16.038750000000004,37.66166666666667,250.48676250000003,
1434,2016-04-08,15.933750000000002,37.642958333333326,254.1014458333333,
1435,2016-04-09,15.695416666666668,37.648875,251.13806666666665,
1436,2016-04-10,15.753749999999997,37.638041666666666,250.83847500000002,
1437,2016-04-11,15.945833333333333,37.639416666666655,252.19315833333337,
1438,2016-04-12,16.339583333333334,37.64800000000001,255.20212916666665,
1439,2016-04-13,16.44625,37.65391666666667,254.6941083333334,
1440,2016-04-14,16.732916666666668,37.65754166666667,255.80783333333332,
1441,2016-04-15,17.079166666666662,37.656375000000004,253.8865083333333,
1442,2016-04-16,17.230000000000004,37.65475,252.98775000000003,
1443,2016-04-17,17.423750000000002,37.65645833333334,251.6004833333334,
1444,2016-04-18,17.4925,37.652166666666666,251.03387000000004,
1445,2016-04-19,16.852608695652176,37.65360869565218,,
1446,2016-04-20,16.879583333333333,37.48404166666667,,
1447,2016-04-21,16.98833333333333,37.35524999999999,,
1448,2016-04-22,17.174166666666668,37.36879166666666,,
1449,2016-04-23,17.188333333333333,37.362458333333336,,
1450,2016-04-24,17.690416666666668,37.378791666666665,,
1451,2016-04-25,17.487916666666667,37.386875,,
1452,2016-04-26,17.455000000000002,37.39879166666667,,
1453,2016-04-27,17.44333333333334,37.400625000000005,,
1454,2016-04-28,17.597083333333334,37.40704166666668,,
1455,2016-04-29,17.569166666666668,37.41754166666667,,
1456,2016-04-30,17.568333333333328,37.441958333333325,,
1457,2016-05-01,17.506250000000005,37.442750000000004,,
1458,2016-05-02,17.449583333333337,37.44495833333334,,
1459,2016-05-03,17.615,37.454666666666675,,
1460,2016-05-04,17.784166666666668,37.45679166666667,,
1461,2016-05-05,17.94875,37.46670833333334,,
1462,2016-05-06,17.83625,37.44958333333333,,
1463,2016-05-07,17.715833333333332,37.386291666666665,,
1464,2016-05-08,17.80125,37.40904166666667,,
1465,2016-05-09,17.965,37.427083333333336,,
1466,2016-05-10,18.097083333333334,37.393875,,
1467,2016-05-11,18.06291666666667,37.352916666666665,,
1468,2016-05-12,18.15166666666667,37.36470833333333,,
1469,2016-05-13,18.24083333333333,37.370625,,
1470,2016-05-14,18.293750000000003,37.374,,
1471,2016-05-15,18.931250000000002,37.388125,,
1472,2016-05-16,19.09916666666667,37.3875,,
1473,2016-05-17,19.08791666666667,37.393583333333325,,
1474,2016-05-18,19.125833333333336,37.402083333333344,,
1475,2016-05-19,19.242499999999996,37.39266666666667,,
1476,2016-05-20,19.463333333333335,37.40983333333333,,
1477,2016-05-21,19.41625,37.41362499999999,,
1478,2016-05-22,19.711666666666666,37.417500000000004,,
1479,2016-05-23,19.980833333333333,37.429125000000006,,
1480,2016-05-24,20.00916666666667,37.426875,,
1481,2016-05-25,19.88458333333333,37.36483333333333,,
1482,2016-05-26,20.174166666666668,37.35179166666668,,
1483,2016-05-27,20.297083333333333,37.31154166666668,,
1484,2016-05-28,20.576249999999998,37.31308333333333,,
1485,2016-05-29,20.80375,37.341833333333334,,
1486,2016-05-30,21.025833333333335,37.38770833333333,,
1487,2016-05-31,20.893333333333334,37.41758333333333,,
1488,2016-06-01,20.74,37.408833333333334,,
1489,2016-06-02,20.66375,37.41495833333334,,
1490,2016-06-03,21.14375,37.434999999999995,,
1491,2016-06-04,21.106250000000003,37.430166666666665,,
1492,2016-06-05,21.3325,37.40141666666666,,
1493,2016-06-06,21.752083333333335,37.35883333333333,,
1494,2016-06-07,22.144166666666667,37.32479166666666,,
1495,2016-06-08,22.75708333333333,37.39300000000001,,
1496,2016-06-09,22.959166666666672,37.36473913043478,,
1497,2016-06-10,23.044583333333332,37.32875000000001,228.64861052631576,
1498,2016-06-11,23.32875,37.347625,229.76918749999996,
1499,2016-06-12,23.375833333333333,37.276250000000005,225.65727391304353,
1500,2016-06-13,23.593333333333334,37.29904166666666,228.03024166666668,
1501,2016-06-14,23.80458333333333,37.31295833333333,228.94204583333328,
1502,2016-06-15,23.81958333333334,37.28825,227.75017499999998,
1503,2016-06-16,23.89125,37.34750000000001,227.70459166666663,
1504,2016-06-17,23.322083333333328,37.34441666666667,227.83485000000005,
1505,2016-06-18,22.956666666666663,37.337291666666665,228.45358333333334,
1506,2016-06-19,22.436250000000005,37.40241666666667,234.9599875,
1507,2016-06-20,21.140833333333337,37.31495833333333,239.75347916666666,
1508,2016-06-21,21.51375,37.32208333333333,237.91032083333337,
1509,2016-06-22,22.070416666666663,37.36241666666667,236.93877826086958,
1510,2016-06-23,22.432083333333335,37.4115,233.63786666666667,
1511,2016-06-24,22.781250000000004,37.40595833333333,233.54016666666664,
1512,2016-06-25,23.007500000000004,37.41579166666667,231.82075,
1513,2016-06-26,22.997083333333336,37.42416666666666,229.56077916666666,
1514,2016-06-27,23.142083333333332,37.430458333333334,228.04976249999996,
1515,2016-06-28,23.23583333333333,37.41466666666667,227.53523749999997,
1516,2016-06-29,23.470416666666665,37.38158333333334,227.11843750000003,
1517,2016-06-30,23.778333333333336,37.418708333333335,229.1895291666666,
1518,2016-07-01,24.04833333333333,37.39795833333333,226.3629208333334,
1519,2016-07-02,24.280416666666667,37.391375,225.607425,
1520,2016-07-03,24.58083333333333,37.41824999999999,226.61042916666665,
1521,2016-07-04,24.642916666666668,37.41258333333333,224.194125,
1522,2016-07-05,24.731666666666655,37.42066666666666,221.86252083333332,
1523,2016-07-06,24.976250000000004,37.42875,221.4066,
1524,2016-07-07,25.086249999999996,37.369208333333326,218.7819166666667,
1525,2016-07-08,25.38166666666667,37.36670833333333,219.1401041666666,
1526,2016-07-09,25.532500000000002,37.39333333333333,220.5468833333333,
1527,2016-07-10,25.67708333333333,37.401,219.7718583333333,
1528,2016-07-11,25.969583333333333,37.450750000000006,220.81164347826083,
1529,2016-07-12,26.07041666666667,37.43066666666666,218.1110541666666,
1530,2016-07-13,25.658749999999998,37.42600000000001,219.95422083333332,
1531,2016-07-14,25.257083333333338,37.41245833333334,218.63860833333334,
1532,2016-07-15,25.258750000000003,37.43525,219.3029416666667,
1533,2016-07-16,25.300833333333333,37.45225000000001,218.4171625,
1534,2016-07-17,25.284166666666668,37.44254166666666,216.94525416666679,
1535,2016-07-18,25.39458333333333,37.45241666666667,217.45975833333333,
1536,2016-07-19,25.45375,37.46141666666667,219.074975,
1537,2016-07-20,25.655833333333344,37.47504166666667,217.88934782608695,
1538,2016-07-21,25.915833333333335,37.518791666666665,220.29940833333333,
1539,2016-07-22,25.865416666666672,37.507,217.58352083333332,
1540,2016-07-23,25.797083333333333,37.49958333333333,216.1897500000001,
1541,2016-07-24,25.917083333333338,37.50375,216.2809291666667,
1542,2016-07-25,26.128333333333327,37.52637500000001,216.61309583333332,
1543,2016-07-26,26.46416666666667,37.55108333333333,217.77891250000005,
1544,2016-07-27,26.337083333333336,37.53158333333334,216.13114166666662,
1545,2016-07-28,26.241249999999997,37.505291666666665,213.6366958333333,
1546,2016-07-29,26.416666666666657,37.52204166666667,214.57455416666664,
1547,2016-07-30,26.53458333333333,37.527791666666666,213.2394125,
1548,2016-07-31,26.812916666666666,37.52945833333334,212.0019583333334,
1549,2016-08-01,26.655416666666667,37.53704166666667,212.52947916666662,
1550,2016-08-02,26.686249999999998,37.52395833333333,210.99896250000003,
1551,2016-08-03,26.76833333333333,37.54170833333333,211.5069750000001,
1552,2016-08-04,26.877916666666664,37.55045833333333,211.58510000000004,
1553,2016-08-05,26.68583333333333,37.544250000000005,213.57807916666664,
1554,2016-08-06,26.430000000000003,37.542,214.64619166666668,
1555,2016-08-07,26.490416666666675,37.548875,213.57806666666667,
1556,2016-08-08,26.45625,37.522124999999996,212.63371250000003,
1557,2016-08-09,26.47916666666666,37.50841666666667,212.72487083333328,
1558,2016-08-10,26.350833333333338,37.534083333333335,213.6106583333333,
1559,2016-08-11,26.232916666666668,37.49904166666667,213.8125541666667,
1560,2016-08-12,26.171666666666663,37.50420833333334,213.7083375,
1561,2016-08-13,26.173333333333336,37.49708333333333,213.16775416666667,
1562,2016-08-14,26.224166666666665,37.50491666666667,214.0209583333333,
1563,2016-08-15,26.27125000000001,37.51945833333334,213.80602499999998,
1564,2016-08-16,26.254583333333333,37.527791666666666,213.81255416666662,
1565,2016-08-17,26.3725,37.54966666666666,213.07006249999998,
1566,2016-08-18,26.49625,37.54037499999999,211.93681666666672,
1567,2016-08-19,26.677916666666675,37.53366666666666,210.54304583333337,
1568,2016-08-20,26.740416666666665,37.510916666666674,210.20439583333336,
1569,2016-08-21,26.60749999999999,37.55708333333333,210.79707499999998,
1570,2016-08-22,26.5775,37.554833333333335,210.62770833333335,
1571,2016-08-23,26.647916666666664,37.56704166666667,210.19787083333333,
1572,2016-08-24,26.49333333333333,37.54479166666666,210.8817375,
1573,2016-08-25,26.549583333333334,37.549249999999994,211.95634166666665,
1574,2016-08-26,26.65625000000001,37.56575,210.95987916666672,
1575,2016-08-27,26.932916666666674,37.61333333333334,213.24591250000003,
1576,2016-08-28,26.715833333333332,37.52741666666666,211.9368291666667,
1577,2016-08-29,26.674166666666665,37.4915,210.97093043478256,
1578,2016-08-30,26.636666666666667,37.51683333333334,211.21389166666665,
1579,2016-08-31,26.65833333333332,37.536375,211.11618749999994,
1580,2016-09-01,26.65041666666667,37.50754166666666,210.90126666666671,
1581,2016-09-02,26.70416666666667,37.506041666666675,210.5625958333333,
1582,2016-09-03,26.639583333333334,37.476,210.9143083333333,
1583,2016-09-04,26.838333333333328,37.50341666666666,209.76802083333337,
1584,2016-09-05,27.090833333333332,37.52975,208.888775,
1585,2016-09-06,27.120833333333326,37.531625,208.15931250000003,
1586,2016-09-07,26.99000000000001,37.51529166666666,208.15280833333338,
1587,2016-09-08,26.86458333333333,37.49058333333334,209.24699999999999,
1588,2016-09-09,26.79291666666667,37.47316666666666,209.3186125,
1589,2016-09-10,26.90458333333333,37.496874999999996,208.12025416666665,
1590,2016-09-11,27.019583333333333,37.549708333333335,209.35771250000002,
1591,2016-09-12,26.854583333333327,37.485291666666676,210.62121666666667,
1592,2016-09-13,26.883750000000003,37.50458333333333,209.63774999999998,
1593,2016-09-14,26.667916666666656,37.470875,209.3186333333333,
1594,2016-09-15,26.575000000000003,37.472958333333324,208.83015833333332,
1595,2016-09-16,26.082500000000007,37.37566666666667,210.41931250000002,
1596,2016-09-17,26.098750000000006,37.46670833333334,205.33924583333336,
1597,2016-09-18,25.92291666666667,37.502833333333335,206.17288333333337,
1598,2016-09-19,25.647499999999997,37.45066666666666,208.7454916666667,
1599,2016-09-20,25.40041666666667,37.388625,211.7414375,
